"Please link back to the original report when using this data: 
,France,Software,,Engineering,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,101 to 500,76 to 99%,Yes,No,No,Yes,Yes,,
,Luxembourg,E-commerce,,Marketing and Advertising,,White,,5 years - 9 years,6 months to 11 months,1,0,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,I don't know,,0,,It was extremely sudden. We could have been more prepared if the company had considered remote working before COVID-19.,My work hours,,I'm working the same amount,1,I am more independent,Employee,0,,,0,51 to 100,76 to 99%,No,No,No,Yes,Yes,"Additional monitor, keyboard",Managers need specific training on how to lead a remote team. Empowerment and trust are key.
,Croatia,Software,,Engineering,,White,,More than 20 years,5 years - 9 years,0,,1,0,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Just me,100%,No,Yes,Yes,Yes,Yes,"Cloud services (AWS, GCP, etc)","I always work from a coworking space with other remote workers, makes all the difference."
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nomadic,Software,,Engineering,,,Middle Eastern,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,1,1 time zone,0,1,Just me,100%,No,Yes,Yes,Yes,Yes,,No
,India,IT and Services,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,Yes,,0,,Communication was a big issue.,How I collaborate and communicate,,I'm working more,0,No,Employee,0,,,1,11 to 50,100%,No,No,No,No,No,Nothing,Nope
,United States,Law and Legal Services,,Engineering,,White,,15 years - 19 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Not having to commute,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,"More than 1,001",51 to 75%,No,No,Partially,Yes,Yes,Professional conferences. Team retreats.,
,Ecuador,Marketing,,Data,,White,,15 years - 19 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,United States,,Accounting,Finances,,White,,More than 20 years,More than 10 years,0,,1,1,1,1,Distractions at home,,Ability to have a flexible schedule,,1,Yes,,1,"We were already set up to work remotely for convenience, so it was easy to do it all the time.",,Just my location,,I'm working the same amount,0,It's been a challenge to keep boundaries between home life and work.,Employee,0,,,1,Fewer than 10,100%,No,No,No,Yes,Yes,no,no
,Canada,Marketing,,Design,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,"I'm happy I chose the fully remote lifestyle already four years ago, this way I didn't have to learn the ropes when COVID-19 started."
,Portugal,IT and Services,,Engineering,,Multiracial or Biracial,,More than 20 years,Less than six months,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,1,Yes,,1,Digital infrastructure in Portugal/Europe,,Just my location,,I'm working less,1,No,Business owner,1,16+ time zones,1,1,Fewer than 10,100%,No,No,No,Yes,Yes,Nno,No
,United States,,Manufacturing,,Purchasing,White,,15 years - 19 years,Less than six months,0,,0,,1,1,Not being able to unplug,,Ability to work from home,,1,I don't know,,0,,"There was no pre-planning.  We were told late in the day on Thursday that starting Friday we'd be working from home, and to take what we needed right then.",How I collaborate and communicate,,I'm working the same amount,1,no,Employee,0,,,0,101 to 500,1 to 25%,No,Yes,No,Yes,Yes,no,no
,United States,Marketing,,Marketing and Advertising,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Good question. I wrote a book to help people work from home.
,Mexico,IT and Services,,Customer Support,,Black or African American,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Flexibility to work from any location,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,Yes,Yes,Yes,Yes,Yes,,Nope
,Mexico,Software,,Engineering,,Asian or Pacific Islander,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,No
,United States,Education,,,teaching & coaching,White,,15 years - 19 years,Less than six months,,,,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,I don't know,,1,,,,,I'm working the same amount,0,,Employee,0,,,,101 to 500,,No,No,No,Yes,Partially,,
,Montenegro,Financial Services,,Finances,,White,,Less than six months,Less than six months,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,1,I don't know,,1,Collaborative platforms,,Just my location,,I'm working less,1,"Nope, I’m having a blast",Employee,0,,,0,"501 to 1,000",76 to 99%,Yes,No,No,No,No,,
,Mexico,Financial Services,,Product,,White,,15 years - 19 years,5 years - 9 years,0,,0,,1,1,Being in a different timezone than teammates,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,0,,,0,"More than 1,001",1 to 25%,No,No,No,Yes,Yes,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Portugal,Media and Publishing,,,Research,White,,5 years - 9 years,Less than six months,0,,0,,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,No,Before 2021,0,,Because it was a jump in the void,How I collaborate and communicate,,I'm working the same amount,0,I miss the canteen and the snacks,Employee,1,16+ time zones,1,1,"More than 1,001",1 to 25%,No,No,No,No,No,None (I'm a freelancer at the moment),health insurance - I'm currently a freelancer so it's not covered
,United States,Marketing,,Marketing and Advertising,,White,,More than 20 years,More than 10 years,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to work from home,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,11 to 50,76 to 99%,No,No,No,Yes,Yes,None,No
,India,IT and Services,,Engineering,,Asian or Pacific Islander,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Being in a different timezone than teammates,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,1,51 to 100,100%,No,No,No,No,No,no,no
,United States,Software,,Design,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,101 to 500,76 to 99%,No,No,No,Yes,Yes,Home Office Stipend of $100/month,Nope!
,United States,Marketing,,Leadership,,Hispanic or Latino,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,Yes,,0,,Huge adjustment for teams. Lack of clear communication. Lack of collaboration.,How I collaborate and communicate,,I'm working more,1,"If / when the company returns to office, my team will remain remote.",Employee,0,,,0,11 to 50,100%,Yes,No,No,Yes,Yes,,No
,United States,Software,,Customer Support,,White,,More than 20 years,5 years - 9 years,1,1,1,1,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,No,Yes,None,No
,Belgium,Non-profit,,Operations,,White,,5 years - 9 years,6 months to 11 months,0,,1,0,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,Yes,,1,Already planned,,My work hours,,I'm working the same amount,1,I have become the technical helpdesk for remote tools,Employee,1,16+ time zones,1,1,51 to 100,51 to 75%,No,Partially,Yes,Yes,Yes,no,no
,Canada,Financial Services,,Marketing and Advertising,,White,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Not having to commute,,1,I don't know,,1,"We already were communicating via slack so when we transitioned to remote, there were no issues with communication or collaboration.",,Just my location,,I'm working the same amount,1,N/A,Employee,0,,,0,11 to 50,100%,No,No,No,Partially,No,Nope,Nope
,United States,Marketing,,Marketing and Advertising,,Black or African American,,5 years - 9 years,1 year to 4 years,1,0,0,,1,1,Loneliness,,Ability to work from home,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,0,11 to 50,26 to 50%,No,No,No,No,No,no,no
,India,Software,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,I don't know,,1,perks and games,,My work hours,,I'm working more,1,No,Employee,1,2-5 time zones,0,0,101 to 500,100%,Yes,No,No,No,Partially,No,No
,India,Software,,Engineering,,Asian or Pacific Islander,,6 months - 11 months,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,Yes,,1,"WFH packages, early adaptation",,How I do my work,,I'm working more,1,Increased workload and stress levels,Employee,0,,,0,51 to 100,100%,Yes,Partially,No,Yes,Yes,"Chair, table, headphones and any other necessary gadgets",The pay has remained the same in spite of cost cutting of Physical office
,India,Software,,Engineering,,Asian or Pacific Islander,,6 months - 11 months,6 months to 11 months,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,1,Yes,,1,"Provided reimbursement for setting up a work environment at home, made great efforts to keep everyone engaged even remotely",,My work hours,,I'm working more,0,,Employee,1,2-5 time zones,0,1,51 to 100,100%,Partially,Partially,No,Yes,Yes,,no
,India,Software,,Marketing and Advertising,,Asian or Pacific Islander,,6 months - 11 months,6 months to 11 months,0,,0,,0,0,Loneliness,,Ability to spend time with family,,1,Yes,,1,Slack for communication; quick & bold decisions by CEO,,How I collaborate and communicate,,I'm working more,1,,Employee,0,,,1,101 to 500,100%,Yes,Yes,No,Yes,Yes,,
,India,E-commerce,,Data,,Asian or Pacific Islander,,Less than six months,Less than six months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,1,Yes,,1,company policies,,How I collaborate and communicate,,I'm working the same amount,1,No,Employee,1,2-5 time zones,1,1,51 to 100,100%,Yes,Yes,No,No,Partially,yes wfh setup,no
,Canada,Software,,Marketing and Advertising,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,1,Yes,,1,"Having the right tools already in place (O365, laptop), clear communications",,Just my location,,I'm working the same amount,0,,Employee,0,,,1,11 to 50,100%,No,No,No,Yes,Yes,,
,India,IT and Services,,Marketing and Advertising,,Asian or Pacific Islander,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,Yes,,1,"Springworks introduced WFH allowances on May 6th, the very day we announced to all our employees that we'll be WFH till the end of the year 2020. These allowances cover:  1. WFH Setup - upto Rs 25,000 (one-time) - towards one or more of desk/chair/furniture/printer/UPS/monitor/ anything that helps them make their home office setup optimized for productivity  2. Headphones/Earphones - upto Rs 3000 (one-time) 3. Internet Reimbursement - upto Rs 1500 per month  Springworks has a no-questions-asked reimbursement policy for the WFH perks. Employees just need to submit bills and reimbursement is done on the next Salary date. We were one of the first tech companies in India to announce mandatory WFH for all our employees till the end of the year 2020. We made this announcement on May 6th, which was actually two days before Twitter made a similar announcement.  We run employee pulse surveys every two months and take such decisions on the basis of the feedback shared by employees in these surveys. Since announcing WFH for the rest of 2020, we've got overwhelmingly positive reviews for the WFH approach and that's why we are now a remote-first company. We believe it helps employees' productivity as well as mental well-being.",,How I collaborate and communicate,,I'm working the same amount,0,The focus is more on async communication. We try to document all processes and tend to over-communicate about what we are doing with the team-mates.,Employee,1,2-5 time zones,0,1,101 to 500,100%,Yes,Partially,No,Yes,Yes,"WFH Setup - upto INR 25,000 (one-time)
Headphones/Earphones - upto INR 3000 (one-time)
Internet Reimbursement - upto INR 1500 per month","I work for Springworks, which is an employee-centric company. Employee well-being takes centre stage in all decisions that we make. That's why we are rated 4.9 on Glassdoor (India's highest-rated tech startup).

When we decided to make WFH mandatory for all our employees on May 6th, the first priority for us was to ensure that employees' home offices were optimized for work. Proper WFH setups aid employees to do work at their productive best and take away a cause for anxiety."
,United States,Financial Services,,Sales,,Black or African American,,More than 20 years,More than 10 years,0,,0,,1,1,Distractions at home,,Not having to commute,,1,Yes,,1,Systems like Zoom and the company software,,How I collaborate and communicate,,I'm working more,1,More Creative and have the time to think things through.,Business owner,1,2-5 time zones,0,1,Fewer than 10,76 to 99%,No,No,No,Yes,No,"NO, as an independent agent I am responsible for my expenses.",I decide my days off or time out and vacation. Working from home is a blessing!
,India,Software,,Engineering,,,Indian,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to spend time with family,,0,,,,,,,,,,,Employee,1,16+ time zones,1,1,"More than 1,001",100%,Yes,No,Yes,Yes,Yes,"Gym memberships, books for work, home office setup",No
,United States,Marketing,,Marketing and Advertising,,White,,15 years - 19 years,5 years - 9 years,0,,1,1,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,It would be interesting to learn about work at home setups.
,Canada,Non-profit,,Marketing and Advertising,,White,,1 year - 4 years,1 year to 4 years,0,,0,,1,0,Difficulties with collaboration and communication,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,0,0,11 to 50,100%,Yes,Yes,No,Partially,Partially,none,no
