Country,City,Do you work remotely sometimes?,Which best describes you?,Do you set your own hours or does someone else set them for you?,How long have you worked remotely?,"In general, how would you describe your experience with remote work?","If you work from home, what room do you typically work in?","Other - Write In:If you work from home, what room do you typically work in?",How many people work remotely in your home?,"If the pandemic ended today, would you like to primarily work remotely from multiple locations (such as a co-working space or another city) or would you prefer to work from home?","On video work calls, do you prefer the camera to be on or off?","Would you describe yourself as an introvert, extrovert or an ambivert?",Do you identify as a person with a chronic illness or disability?,Is your disability or chronic illness one of the reasons you pursued remote work?,Are you a parent/guardian whose child(ren) live at home?,Is being a parent/guardian one of the reasons you pursued remote work?,Does being a parent/guardian make you want to continue to work remotely?,"If your child(ren) were unexpectedly home because of the pandemic, what type of impact did that have on your work?",Loneliness:What struggles do you have with working remotely? Select all that apply.,Working across time zones:What struggles do you have with working remotely? Select all that apply.,Difficulties with collaboration and communication:What struggles do you have with working remotely? Select all that apply.,Staying motivated:What struggles do you have with working remotely? Select all that apply.,Difficulty focusing:What struggles do you have with working remotely? Select all that apply.,Working more:What struggles do you have with working remotely? Select all that apply.,Not being able to unplug:What struggles do you have with working remotely? Select all that apply.,Career advancement or growth:What struggles do you have with working remotely? Select all that apply.,I don’t have any struggles working remotely:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,Other - Write In:What struggles do you have with working remotely? Select all that apply.,"Of those, what’s your biggest struggle with working remotely?",Why is collaboration difficult when working remotely?,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.):What benefit(s) do you experience because you work remotely?",Flexibility to live where I choose:What benefit(s) do you experience because you work remotely?,Flexibility in how I spend my time:What benefit(s) do you experience because you work remotely?,I have more time because I don't commute:What benefit(s) do you experience because you work remotely?,I feel safer:What benefit(s) do you experience because you work remotely?,It's better for me financially:What benefit(s) do you experience because you work remotely?,Flexibility in my career options:What benefit(s) do you experience because you work remotely?,The ability to better focus in my work:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,Other - Write In:What benefit(s) do you experience because you work remotely?,What’s the biggest benefit of working remotely?,"Would you like to work remotely, at least some of the time, for the rest of your career?",Would you recommend remote work to others?,Why would you recommend remote work to others?,Did you or your organization transition to full or partial remote work as a result of COVID-19?,Is your company planning on permanently allowing some amount of remote work?,Did you have experience working remotely prior to COVID-19?,My work hours:What has changed about your work since your started working remotely? Select all that apply.,How I collaborate and communicate:What has changed about your work since your started working remotely? Select all that apply.,How I do my work:What has changed about your work since your started working remotely? Select all that apply.,More video calls:What has changed about your work since your started working remotely? Select all that apply.,Nothing changed:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Other - Write In:What has changed about your work since your started working remotely? Select all that apply.,Would you say you are working less or more since you started working remotely?,Are you in more meetings as a result of the shift to remote work?,"Overall, do you feel more or less excited about your job since your shift to remote work?","Overall, do you feel more or less connected to your co-workers after your shift to remote work?","How many employees does your company have? (Include both full and part-time.) If you are part-time and have more than one job, answer these next questions with only one employer in mind.",What percentage of your company currently works remotely?,What kind of remote work structure do you currently operate under?,What kind of remote work structure would you like to have?,"At your company, is an employee's pay tied to their city/location?",Do you support pay being tied to city/location?,"At your company, is an employee paid less if they work remotely?",Based on attendance or time:How is employee performance measured at your company? Select all that apply.,Based on completion of projects:How is employee performance measured at your company? Select all that apply.,Based on the achievement of goals:How is employee performance measured at your company? Select all that apply.,Unsure:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,Other - Write In:How is employee performance measured at your company? Select all that apply.,"Pay for some/all of things I need to work from home (e.g., internet, monitor):How does your company support you working remotely?",Have systems and tech for remote team collaboration and communication :How does your company support you working remotely?,Regular 1:1 meetings:How does your company support you working remotely?,Have one day where no meetings are scheduled:How does your company support you working remotely?,Promote flexible working hours:How does your company support you working remotely?,Offer a 4-day work week:How does your company support you working remotely?,Provide remote career growth opportunities:How does your company support you working remotely?,Help me connect with more colleagues as it relates to my work:How does your company support you working remotely?,Offer me opportunities to socialize with co-workers:How does your company support you working remotely?,Is there anything else your company could offer to improve your remote work experience?,"Does your company have an asynchronous-first policy? Asynchronous simply means work isn't happening at the same time for everyone, asynchronous is the opposite of video calls, which are synchronous.",Would you like your company to be asynchronous-first?,What are your overall feelings about asynchronous-first work?,Do you feel your company trusts you to work remotely?,Because they monitor my work:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am checked in on regularly:Why don't you feel your company trusts you to work remotely? Select all that apply.,Because I am not trusted to complete tasks alone:Why don't you feel your company trusts you to work remotely? Select all that apply.,It does not feel like they trust me:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Other - Write In:Why don't you feel your company trusts you to work remotely? Select all that apply.,Do you think career growth is more or less difficult for remote workers to achieve?,What country do you live in?,What industry do you work in?,Other - Write In:What industry do you work in?,What best describes the work you do?,Other - Write In:What best describes the work you do?,How do you identify?,Prefer to self-describe:How do you identify?,"Are you of Hispanic, Latino, or of Spanish origin?",American Indian or Alaska Native:How would you describe yourself? Select all that apply.,Asian:How would you describe yourself? Select all that apply.,Black or African American:How would you describe yourself? Select all that apply.,Native Hawaiian or Other Pacific Islander:How would you describe yourself? Select all that apply.,White:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,Prefer not to answer:How would you describe yourself? Select all that apply.,Other - Write In:How would you describe yourself? Select all that apply.,What generation are you a part of?,How long have you been in the professional workforce?
Brazil,Rio De Janeiro,Yes - Part-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,Living room,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),Yes,No,Yes,Yes,Yes,No impact,,,,Staying motivated,,,,,,,,Staying motivated,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,,I feel safer,,Flexibility in my career options,,,,Flexibility in my career options,Yes,Yes,"Por ser um trabalho onde nós possibilita além de ter seus ganhos no conforto de sua casa, pode fazer tarefas de casa.",No,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Nonprofit, Medical and Healthcare",,Data,,Male,,No,,,,,White,,,,Generation Z (born after 1996),1 - 2 years
Brazil,Belo Horizonte,Yes - Part-Time,Employee (full or part-time),I set my own hours,Less than a year,Very positive,Living room,,2,Home,On camera,Extrovert,No,,Yes,Yes,Yes,Positive,,,,,,,,,I don’t have any struggles working remotely,,,,,,,,,I feel safer,,,,,,I feel safer,Yes,Yes,Se criar uma rotina e ser diciplinado vai gostar muito pois evitará trânsito assim melhora a qualidade de vida.,Yes,Yes,No,My work hours,How I collaborate and communicate,How I do my work,,,,,I’m working more,Yes,More excited,No impact,11-100,1 - 25%,Office-occasional (required or encouraged to be in the office somewhat regularly),Office-occasional (required or encouraged to be in the office somewhat regularly),Yes,No,No,Based on attendance or time,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,They do this,"They don't do this, but I wish they would",They do this,They do this,They do this,Melhorar os veículos de comunicaçao.,No,Unsure,,Yes,,,,,,,More difficult,Brazil,"Nonprofit, Medical and Healthcare",,Customer Support,,Female,,Yes,,,,,,Other - Write In,,Pardo,Generation X (born 1965 to 1980),3 - 5 years
Brazil,Suzano,Yes - On occasion,Self-employed/freelancer/independent consultant,It varies,Less than a year,Very positive,Bedroom,,1 (just me),Home,On camera,Extrovert,No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,Flexibility in how I spend my time,,,,,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,Dessa forma .. todos terão mais tempo pra outras atividades pessoais,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Other - Write In,Transporte de alimentos,Other - Write In,Entregas,Male,,Prefer not to answer,,,,,White,,,,Generation Z (born after 1996),1 - 2 years
Brazil,Rio Negro,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Somewhat positive,Bedroom,,1 (just me),Home,Off camera,Extrovert,No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,,,,,,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,"Pela liberdade de tempo e espaco,no remoto estaremoa no conforto da nossa casa sendo o noaso peopeio chefe",Yes,,No,,,,,Nothing changed,,,I’m working the same amount,No,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Sales,,Female,,No,,,,,White,,,,Generation Z (born after 1996),Less than a year
Brazil,Juiz De Fora,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,I move around,,2,Home,Off camera,Introvert,No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,"Porque você pode fazer seu horário, tendo filhos, consegue dar mais atenção e acompanhar o desenvolvimento deles. Dentre outros.",Yes,,Yes,My work hours,How I collaborate and communicate,How I do my work,,,,,I’m working less,No,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Marketing,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),1 - 2 years
Brazil,Santa Cruz Do Capibaribe,Yes - Part-Time,Employee (full or part-time),It varies,Less than a year,Very positive,Bedroom,,1 (just me),Home,On camera,Extrovert,No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,,,Flexibility in how I spend my time,,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,"Da pra aproveitar muito mais o seu tempo quem e mãe, Dona de casa sabe qui isso e muito importante, e vem a questão financeira tbm",Yes,No,Yes,My work hours,How I collaborate and communicate,,,,,,I’m working less,No,More excited,No impact,Fewer than 10,1 - 25%,Office-occasional (required or encouraged to be in the office somewhat regularly),Fully remote,Yes,No,Yes,,,Based on the achievement of goals,,,,Not important,They do this,They do this,"They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,Not important,"They don't do this, but I wish they would","They don't do this, but I wish they would",A comunicação,No,Unsure,,Yes,,,,,,,No impact,Brazil,"Marketing, Media and Publishing",,Sales,,Female,,No,,,,,White,,,,Prefer not to answer,1 - 2 years
Brazil,Passos,Yes - On occasion,Employee (full or part-time),Someone else sets my hours,Less than a year,Very positive,Bedroom,,2,Home,Off camera,Extrovert,No,,Yes,Yes,Yes,No impact,,Working across time zones,,,,,,,,,,Working across time zones,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,Flexibility in how I spend my time,I have more time because I don't commute,,,,The ability to better focus in my work,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Por controlar mais meu tempo,Yes,Unsure,No,My work hours,How I collaborate and communicate,,,,,,I’m working less,No,More excited,More connected,11-100,76 - 99%,"Office-first, remote allowed",Fully remote,Yes,Yes,Yes,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",Suporte e salário melhor,No,Yes,,Yes,,,,,,,More difficult,Brazil,Other - Write In,Ótica,Other - Write In,Saúde,Female,,No,,,,,White,,,,Generation X (born 1965 to 1980),20 or more years
Brazil,Sao Paulo,Yes - On occasion,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Very positive,Living room,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),Yes,Yes,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,,,,,,,,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,Porque eu acho bem viável! Não estressaria com trânsito.,Yes,,No,,How I collaborate and communicate,How I do my work,More video calls,,,,I’m working less,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Education, E-commerce",,Product,,Female,,Yes,,,Black or African American,,,,,,Generation X (born 1965 to 1980),20 or more years
Brazil,Manaus,Yes - Part-Time,Employee (full or part-time),Someone else sets my hours,1 - 2 years,Neutral,Bedroom,,1 (just me),Home,On camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,,,,,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Na minha opinião é a melhor forma de trabalhar e se familiarizar com as pessoas e seu trabalho.,No,,,,,,,,,,,,,,"1,001+",Unsure,"Office-first, remote allowed",Office-occasional (required or encouraged to be in the office somewhat regularly),Yes,Yes,Unsure,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,,"They don't do this, but I wish they would",They do this,They do this,They do this,,No,Yes,,Yes,,,,,,,Less difficult,Brazil,"Education, E-commerce",,Human Resources,,Male,,No,,,,,White,,,,Generation Z (born after 1996),1 - 2 years
Brazil,Campo Largo,Yes - On occasion,Self-employed/freelancer/independent consultant,I set my own hours,3 - 5 years,Somewhat positive,Office,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,No impact,,Working across time zones,,,,,,Career advancement or growth,,,,Career advancement or growth,,,,,,,,Flexibility in my career options,,,,Flexibility in my career options,Yes,Yes,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Sales,,Male,,No,,,,,White,,,,Prefer not to answer,1 - 2 years
Brazil,Codo,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,1 - 2 years,Very positive,Office,,2,Multiple locations,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,Loneliness,,,,,,,,,,,Loneliness,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,,,It's better for me financially,Flexibility in my career options,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Porque é uma local para pessoas que buscam gerar um renda extra ou até mesmo trabalhar na internet no conforto de casa,Yes,,Yes,My work hours,,,,,,,I’m working more,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,IT and Services,,IT/Tech,,Male,,Yes,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),1 - 2 years
Brazil,Fortaleza,Yes - On occasion,Self-employed/freelancer/independent consultant,Someone else sets my hours,Less than a year,Somewhat positive,Bedroom,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,Positive,,Working across time zones,,,,,,,,,,Working across time zones,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,Flexibility in how I spend my time,I have more time because I don't commute,,It's better for me financially,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Por ser uma renda extra e compatível com os horários disponíveis,Yes,,No,My work hours,,How I do my work,More video calls,,,,I’m working less,No,No impact,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Education, E-commerce",,Other - Write In,Pedagógico,Female,,Prefer not to answer,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),6 - 9 years
Brazil,Maringa,Yes - On occasion,Employee (full or part-time),Someone else sets my hours,Less than a year,Neutral,Office,,1 (just me),Multiple locations,On camera,Extrovert,No,,No,,,,Loneliness,,,,Difficulty focusing,,,Career advancement or growth,,,,Difficulty focusing,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,,,I feel safer,,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,"Porque a segurança de estar em casa e trabalhar da minha forma, ajuda a me sentir realizada",Yes,Yes,No,,How I collaborate and communicate,,,,,,I’m working more,Yes,More excited,Less connected,Fewer than 10,1 - 25%,Office-occasional (required or encouraged to be in the office somewhat regularly),Office-occasional (required or encouraged to be in the office somewhat regularly),Yes,Yes,No,,,Based on the achievement of goals,,,,"They don't do this, but I wish they would",They do this,They do this,Not important,"They don't do this, but I wish they would","They don't do this, but I wish they would",Not important,They do this,They do this,Não,No,Unsure,,Yes,,,,,,,More difficult,Brazil,IT and Services,,Sales,,Female,,Prefer not to answer,,,,,White,,,,Generation Z (born after 1996),6 - 9 years
Brazil,Fortaleza,Yes - On occasion,Self-employed/freelancer/independent consultant,I set my own hours,Less than a year,Neutral,Living room,,1 (just me),Multiple locations,Off camera,Extrovert,No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",,Flexibility in how I spend my time,,,It's better for me financially,,,,,Flexibility in how I spend my time,Yes,Yes,"Por vc escolher seu próprio horário , trabalhar da maneira que se sentir mais confortável",Yes,,No,My work hours,How I collaborate and communicate,How I do my work,,,,,I’m working less,Yes,No impact,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Marketing,,Female,,No,,,,,,Other - Write In,,Parda,Millennial (born 1981 to 1996),Less than a year
Brazil,Sao Paulo,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,3 - 5 years,Very positive,Kitchen/dining room,,1 (just me),Home,On camera,Extrovert,No,,Yes,Yes,Yes,No impact,,Working across time zones,,,,,,Career advancement or growth,,,,Working across time zones,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,,,,,The ability to better focus in my work,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Pela facilidade e liberdade.,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Sales,,Female,,No,,,,,White,,,,Millennial (born 1981 to 1996),20 or more years
Brazil,Ourinhos,Yes - Full-Time,Employee (full or part-time),Someone else sets my hours,Less than a year,Somewhat positive,Bedroom,,1 (just me),Home,Off camera,Extrovert,No,,No,,,,,Working across time zones,Difficulties with collaboration and communication,,,,,,,,,Working across time zones,Devido ao pouco tempo de experiência e pouca ajuda.,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,,,,,,,,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Yes,Yes,Por causa da flexibilidade de horário e lugar.,No,,,,,,,,,,,,,,Fewer than 10,1 - 25%,Office-occasional (required or encouraged to be in the office somewhat regularly),Fully remote,Yes,No,Yes,,Based on completion of projects,Based on the achievement of goals,,,,"They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would","They don't do this, but I wish they would",,No,Yes,,Yes,,,,,,,More difficult,Brazil,Other - Write In,automotiva,Operations,,Male,,No,,,,,White,,,,Generation Z (born after 1996),3 - 5 years
Brazil,Tangara Da Serra,Yes - On occasion,Self-employed/freelancer/independent consultant,I set my own hours,6 - 9 years,Somewhat positive,Bedroom,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,No,,,,,Working across time zones,,Staying motivated,,Working more,,,,,,Staying motivated,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,,,The ability to better focus in my work,,,I have more time because I don't commute,Yes,Yes,Para ajudar elas,Yes,,Yes,My work hours,How I collaborate and communicate,How I do my work,,,,,I’m working more,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Other - Write In,Beleza,Marketing,,Female,,No,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),15 years - 19 years
Brazil,Salvador,Yes - Part-Time,Employee (full or part-time),It varies,Less than a year,Very positive,Office,,1 (just me),Home,Off camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,Significantly positive,,,,,,,Not being able to unplug,,,,,Not being able to unplug,,"Flexibility to choose my work location (home, coffee shop, coworking space, etc.)",Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,Flexibility in my career options,The ability to better focus in my work,,,The ability to better focus in my work,Yes,Yes,Menos tempo gasto com deslocamento. ... Flexibilidade de horário. ... Possibilidade de explorar e conhecer novos espaços. ... Possibilidade de viajar enquanto trabalha. ... Economia com escritórios compartilhados. ... Cursos e treinamentos online. ... Diminuição do estresse e depressão.,Yes,Yes,Yes,My work hours,How I collaborate and communicate,How I do my work,,,,,I’m working more,Yes,More excited,More connected,Fewer than 10,100%,Fully remote,Fully remote,No,Yes,No,,,,Unsure,,,"They don't do this, but I wish they would","They don't do this, but I wish they would",They do this,They do this,They do this,They do this,They do this,They do this,They do this,,Yes,,Very positive,,,,,,,,Less difficult,Brazil,Consumer Products,,Customer Support,,Female,,No,,,Black or African American,,,,,,Millennial (born 1981 to 1996),10 years - 14 years
Brazil,Catalao,Yes - On occasion,Self-employed/freelancer/independent consultant,It varies,Less than a year,Very positive,Office,,1 (just me),Home,On camera,Extrovert,No,,No,,,,,Working across time zones,,,,,,,,,,Working across time zones,,,Flexibility to live where I choose,Flexibility in how I spend my time,,,,Flexibility in my career options,,,,Flexibility in my career options,No,Yes,"Você tem mais flexibilidade, tem mais foco e se desempenha bem mais",Yes,,No,,How I collaborate and communicate,,More video calls,,,,I’m working the same amount,Yes,No impact,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,"Marketing, Media and Publishing",,Marketing,,Female,,No,,,,,,,Prefer not to answer,,Millennial (born 1981 to 1996),10 years - 14 years
Brazil,Itaquaquecetuba,Yes - Full-Time,Self-employed/freelancer/independent consultant,I set my own hours,6 - 9 years,Very positive,Office,,2,Home,Off camera,Extrovert,No,,Yes,Yes,Yes,Positive,,Working across time zones,,,,,,,,,,Working across time zones,,,,Flexibility in how I spend my time,,,,,,,,Flexibility in how I spend my time,Yes,Yes,muito bom,Yes,,Yes,My work hours,How I collaborate and communicate,,More video calls,,,,I’m working more,Yes,More excited,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,IT and Services,,Marketing,,Male,,No,American Indian or Alaska Native,,,,White,,,,Generation X (born 1965 to 1980),20 or more years
Brazil,Duque De Caxias,Yes - Part-Time,Self-employed/freelancer/independent consultant,I set my own hours,15 years - 19 years,Very positive,Bedroom,,1 (just me),Multiple locations,On camera,Ambivert (A mix of an extrovert and an introvert),No,,Yes,Yes,Yes,No impact,,,,,,,,,I don’t have any struggles working remotely,,,,,,Flexibility to live where I choose,Flexibility in how I spend my time,I have more time because I don't commute,I feel safer,It's better for me financially,,The ability to better focus in my work,,,Flexibility in how I spend my time,Yes,Yes,Porque acho que todos tem que ter uma oportunidade de emprego para se digno e honra com suas contas,Yes,,Yes,My work hours,How I collaborate and communicate,How I do my work,,,,,I’m working more,Yes,More excited,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brazil,Other - Write In,Vendas,Sales,,Female,,No,,,Black or African American,,,,,,Millennial (born 1981 to 1996),15 years - 19 years
